,2022-406309,,//,02/21/2023,07:46:29 AM,42.21078,-71.17774,2,26,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:46:31 AM,42.21077,-71.17774,2,26,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:46:35 AM,42.21078,-71.17773,2,26,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:46:37 AM,42.21077,-71.17774,2,26,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:46:39 AM,42.21079,-71.17774,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:46:41 AM,42.21080,-71.17774,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:46:43 AM,42.21081,-71.17774,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:46:47 AM,42.21082,-71.17774,2,31,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:46:49 AM,42.21082,-71.17775,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:46:51 AM,42.21083,-71.17774,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:46:53 AM,42.21083,-71.17775,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:46:55 AM,42.21084,-71.17775,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:46:57 AM,42.21085,-71.17775,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:46:59 AM,42.21085,-71.17776,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:47:01 AM,42.21084,-71.17774,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:47:03 AM,42.21085,-71.17773,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:47:05 AM,42.21084,-71.17773,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:47:07 AM,42.21085,-71.17774,2,31,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:47:09 AM,42.21085,-71.17774,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:47:11 AM,42.21084,-71.17774,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:47:13 AM,42.21084,-71.17773,2,31,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:47:15 AM,42.21084,-71.17773,2,21,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:47:17 AM,42.21087,-71.17772,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:47:19 AM,42.21086,-71.17772,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:47:21 AM,42.21086,-71.17773,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:47:26 AM,42.21085,-71.17773,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:47:27 AM,42.21085,-71.17773,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:47:29 AM,42.21085,-71.17772,2,21,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:47:31 AM,42.21085,-71.17771,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:47:33 AM,42.21084,-71.17771,2,21,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:47:35 AM,42.21083,-71.17771,2,21,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:47:37 AM,42.21083,-71.17773,2,21,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:47:39 AM,42.21083,-71.17774,2,31,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:47:43 AM,42.21082,-71.17774,2,31,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:47:48 AM,42.21081,-71.17773,2,31,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:47:49 AM,42.21081,-71.17773,2,31,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:47:51 AM,42.21082,-71.17774,2,31,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:47:53 AM,42.21083,-71.17774,2,31,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:47:55 AM,42.21082,-71.17773,2,31,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:47:57 AM,42.21082,-71.17774,2,31,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:47:59 AM,42.21081,-71.17776,2,31,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:48:01 AM,42.21082,-71.17777,2,31,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:48:03 AM,42.21081,-71.17776,2,31,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:48:05 AM,42.21081,-71.17775,2,31,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:48:07 AM,42.21081,-71.17775,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:48:09 AM,42.21080,-71.17774,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:48:11 AM,42.21079,-71.17774,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:48:13 AM,42.21078,-71.17775,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:48:15 AM,42.21079,-71.17774,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:48:19 AM,42.21081,-71.17771,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:48:21 AM,42.21080,-71.17772,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:48:25 AM,42.21079,-71.17774,2,21,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:48:27 AM,42.21080,-71.17772,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:48:29 AM,42.21080,-71.17773,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:48:31 AM,42.21080,-71.17774,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:48:33 AM,42.21079,-71.17775,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:48:35 AM,42.21079,-71.17776,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:48:37 AM,42.21078,-71.17777,2,18,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:48:41 AM,42.21078,-71.17777,2,21,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:48:43 AM,42.21078,-71.17778,2,21,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:48:45 AM,42.21077,-71.17778,2,21,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:48:49 AM,42.21077,-71.17779,2,36,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:48:51 AM,42.21077,-71.17778,2,36,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:48:53 AM,42.21077,-71.17779,2,36,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:48:57 AM,42.21077,-71.17777,2,26,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:49:01 AM,42.21077,-71.17776,2,26,0,Y,0,,,Y,,,3,
,2022-406309,,//,02/21/2023,07:49:03 AM,42.21076,-71.17778,2,26,0,Y,0,,,Y,,,3,
